parameter_id,leaf_path,scope,default_value,data_type,range_enum_or_formula,effect_step_category,permission,implementation_status,consumer_unit_ids,authoritative_source,notes
GP-027,players[3].cognitive_parameters.GP-027.lead_gap,seat_s3,16,integer,"目标结构体；单局收益、整场收益、排名、风险和稳定性权重各为0—1且总和为1；目标名次1—4；领先或落后触发分差0—1,000,000,000。",比分、名次与整场效用,EDITABLE,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-003|HEUR-004|HEUR-005|HEUR-008|HEUR-015|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010,default.json + config.py + Task 19 parameter_registry.csv,逐座认知配置真实叶字段；组内联动约束同样适用。
GP-027,players[3].cognitive_parameters.GP-027.trail_gap,seat_s3,16,integer,"目标结构体；单局收益、整场收益、排名、风险和稳定性权重各为0—1且总和为1；目标名次1—4；领先或落后触发分差0—1,000,000,000。",比分、名次与整场效用,EDITABLE,IMPLEMENTED,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|ALGO-009|AUDIT-002|AUDIT-004|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-011|AUDIT-013|HEUR-003|HEUR-004|HEUR-005|HEUR-008|HEUR-015|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-001|RULE-015|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-004|STATE-008|STATE-009|STATE-010,default.json + config.py + Task 19 parameter_registry.csv,逐座认知配置真实叶字段；组内联动约束同样适用。
RP-001,runtime.RP-001.*,round_runtime,null,runtime payload,"结构体；`round_index`为1—[GP-003](#gp-003)总局数；事件序号0—1,000,000；开局时\(round\_index=previous\_round+1\)，\(t=0\)；每处理一个原子事件后\(t\leftarrow t+1\)。",本局初始化与审计标识,HIDDEN_RUNTIME,IMPLEMENTED_PARTIAL,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-004|HEUR-005|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-002|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-002,runtime.RP-002.*,round_runtime,null,runtime payload,玩家编号0—3；活动顺序长度1—4；初始座位由[GP-020](#gp-020)产生。玩家\(p\)胡牌后，\(Active_t=Active_{t-1}\setminus\{p\}\)，下一玩家为当前顺序中下一名仍在\(Active_t\)的玩家。,本局初始化与座位管理,HIDDEN_RUNTIME,IMPLEMENTED_PARTIAL,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-004|HEUR-005|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-002|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-003,runtime.RP-003.*,round_runtime,null,runtime payload,"四人整数分数；单项-1,000,000,000—1,000,000,000；目标强度0—1；\(Score_t(p)=\operatorname{clip}(Score_{t-1}(p)+\Delta_t(p),-10^9,10^9)\)。分差\(Gap_t(p,q)=Score_t(p)-Score_t(q)\)。求稳或追分强度由分差、剩余局数和[GP-027](#gp-027)目标归一化到0—1。",整场比分到本局目标转换,HIDDEN_RUNTIME,IMPLEMENTED_PARTIAL,ALGO-001|ALGO-002|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-002|HEUR-004|HEUR-005|HEUR-007|HEUR-014|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-003|RULE-004|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-004,runtime.RP-004.*,round_runtime,null,runtime payload,"27维整数向量；各维0—4；总张数庄家14、闲家13；\(H_0(x)=DealCount(x)\)，并满足\(\sum_xH_0(x)\in\{13,14\}\)。初始结构由[RP-016](#rp-016)的结构函数计算。",发牌后初始分析,HIDDEN_RUNTIME,CONTRACT_ONLY,ALGO-001|ALGO-002|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-002|HEUR-004|HEUR-005|HEUR-007|HEUR-014|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-005,runtime.RP-005.*,round_runtime,null,runtime payload,换出、换入各3张；方向枚举；\(H_{after}(x)=H_{before}(x)-Out(x)+In(x)\)，其中\(\sum_xOut(x)=\sum_xIn(x)=3\)，且换出牌满足[GP-005](#gp-005)的同花色约束。,换三张决策与执行,HIDDEN_RUNTIME,CONTRACT_ONLY,ALGO-001|ALGO-002|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-002|HEUR-004|HEUR-005|HEUR-007|HEUR-014|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-006,runtime.RP-006.*,round_runtime,null,runtime payload,四个花色枚举；清缺概率0—1；自己清缺为确定布尔值；自己的缺门剩余数\(M_t=\sum_{x\in missingSuit}H_t(x)\)，自己清缺状态\(Cleared_t=I(M_t=0)\)。对手清缺状态只能依据公开弃牌形成置信度，不得使用其隐藏手牌。,定缺决策与清缺约束,HIDDEN_RUNTIME,CONTRACT_ONLY,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-004|HEUR-005|HEUR-006|HEUR-007|HEUR-015|HEUR-016|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-005|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-007,runtime.RP-007.*,round_runtime,null,runtime payload,27维整数向量；各维0—4；手牌总数依动作合法变化；\(H_t=H_{t-1}+Draw_t-Discard_t-RemoveToMeld_t\)。碰牌、明杠、暗杠和补杠分别按规则从手牌移入公开或隐藏组合；杠后补牌作为新的\(Draw_t\)事件处理。,摸牌、出牌与手牌分析,HIDDEN_RUNTIME,CONTRACT_ONLY,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-004|HEUR-005|HEUR-006|HEUR-007|HEUR-015|HEUR-016|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-005|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-008,runtime.RP-008.*,round_runtime,null,runtime payload,每名玩家公开组合0—4组；类型枚举；\(Melds_t(p)=Melds_{t-1}(p)\cup NewMeld_t(p)\)。补杠时将对应碰组状态由`peng`替换为`bu_gang`，不得同时保留两个重复组。,碰杠后公开组合更新,HIDDEN_RUNTIME,CONTRACT_ONLY,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-004|HEUR-005|HEUR-006|HEUR-007|HEUR-015|HEUR-016|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-005|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-009,runtime.RP-009.*,round_runtime,null,runtime payload,"事件列表；长度0—108加杠后动作扩展；\(Discards_t=Discards_{t-1}\mathbin{\Vert}(p,x,t,source,time)\)，其中不可见字段按[GP-021](#gp-021)置为空，而不是填入服务器真实值。",弃牌事件与行为序列更新,HIDDEN_RUNTIME,CONTRACT_ONLY,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-004|HEUR-005|HEUR-006|HEUR-007|HEUR-015|HEUR-016|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-005|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-010,runtime.RP-010.*,round_runtime,null,runtime payload,27维整数向量；各维0—4；\(V_t(x)=H_t(x)+D_t(x)+OpenMeld_t(x)+PublicHu_t(x)+PublicGang_t(x)\)，重复展示的同一实体牌只计一次。未见上界\(U_t(x)=4-V_t(x)\)。,可见牌聚合与活牌估计,HIDDEN_RUNTIME,CONTRACT_ONLY,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-004|HEUR-005|HEUR-006|HEUR-007|HEUR-015|HEUR-016|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-005|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-011,runtime.RP-011.*,round_runtime,null,runtime payload,"牌墙余量0—108；轮次0—1,000,000；估计上下界0—108；精确可见时\(W_t=W_{t-1}-DrawCount_t\)。不可见时维护区间：\(W_t^{min}=W_{t-1}^{min}-MaxDraw_t\)，\(W_t^{max}=W_{t-1}^{max}-MinDraw_t\)，并限制在0—108。",牌墙推进与阶段判断,HIDDEN_RUNTIME,CONTRACT_ONLY,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-004|HEUR-005|HEUR-006|HEUR-007|HEUR-015|HEUR-016|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-005|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-012,runtime.RP-012.*,round_runtime,null,runtime payload,活动玩家集合大小1—4；胡牌顺序0—3；\(Active_t=Active_{t-1}\setminus Winners_t\)。每名新赢家的胡牌序号为此前已胡人数加1；一炮多响按同一事件记录相同时间但独立序号或平台并列规则。,血战胡后状态与终止判断,HIDDEN_RUNTIME,CONTRACT_ONLY,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-004|HEUR-005|HEUR-006|HEUR-007|HEUR-015|HEUR-016|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-005|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-013,runtime.RP-013.*,round_runtime,null,runtime payload,"单事件结构体；类型枚举；\(Event_t=(type,actor,tile,source,timestamp,publicPayload)\)。类型只能为`deal`、`exchange`、`dingque`、`draw`、`discard`、`peng`、`gang`、`hu`、`settlement`或平台已注册扩展。",当前原子事件处理,HIDDEN_RUNTIME,IMPLEMENTED_PARTIAL,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-004|HEUR-005|HEUR-006|HEUR-007|HEUR-015|HEUR-016|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-005|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-014,runtime.RP-014.*,round_runtime,null,runtime payload,"合法行动集合；大小1—20；截止时间戳；\(Legal_t=RuleEngine(State_t,[GP\text{-}002\ldots GP\text{-}022])\)。候选集必须满足\(Candidates_t\subseteq Legal_t\)。",合法候选与响应窗口,HIDDEN_RUNTIME,IMPLEMENTED_PARTIAL,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-004|HEUR-005|HEUR-006|HEUR-007|HEUR-015|HEUR-016|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-005|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-015,runtime.RP-015.*,round_runtime,null,runtime payload,状态枚举；状态为`free`、`passed_hu_locked`、`value_limited`或`forced_hu`。状态转移由[GP-009](#gp-009)定义：过胡事件进入锁定态，规定的自摸或价值变化事件恢复为`free`。,过胡与胡牌权限判断,HIDDEN_RUNTIME,CONTRACT_ONLY,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-004|HEUR-005|HEUR-006|HEUR-007|HEUR-015|HEUR-016|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-005|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-016,runtime.RP-016.*,round_runtime,null,runtime payload,"结构体；向听数-1—13；组合数0—4；对子数0—7；结构质量0—1；对每个允许牌型\(k\)计算向听数\(S_k(H_t,Melds_t)\)，总体向听\(S_t=\min_k S_k\)。胡牌时\(S_t=-1\)，听牌时\(S_t=0\)。结构质量由有效搭子、对子用途和重叠结构归一化到0—1。",手牌结构与向听分析,HIDDEN_RUNTIME,CONTRACT_ONLY,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-004|HEUR-005|HEUR-006|HEUR-007|HEUR-015|HEUR-016|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-005|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-017,runtime.RP-017.*,round_runtime,null,runtime payload,"方向枚举及置信度0—1；主计划1个；备选计划0—3个；对方向\(d\)：\(C_t(d)=\operatorname{Normalize}((1-\alpha_d)C_{t-1}(d)+\alpha_dE_t(d))\)，\(\alpha_d\in[0,1]\)来自[GP-026](#gp-026)，\(E_t(d)\in[0,1]\)为本轮证据。最高置信方向为主方向，但受规则中的观察、确定和放弃阈值约束。",做牌计划形成与切换,HIDDEN_RUNTIME,CONTRACT_ONLY,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-004|HEUR-005|HEUR-006|HEUR-007|HEUR-015|HEUR-016|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-005|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-018,runtime.RP-018.*,round_runtime,null,runtime payload,"等待集合0—27种；单牌未见数0—4；总活牌0—108；概率0—1；对等待牌\(x\)，\(Live_t(x)=\max(0,4-V_t(x))\)。总活牌\(L_t=\sum_{x\in Wait_t}Live_t(x)\)。若\(L_t=0\)，则`dead_wait=true`。下一次从未知牌中获得任一等待牌的近似概率为\(P_{next}=\frac{L_t}{\sum_xU_t(x)}\)。",听牌、等待与活牌评估,HIDDEN_RUNTIME,CONTRACT_ONLY,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-004|HEUR-005|HEUR-006|HEUR-007|HEUR-009|HEUR-015|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-005|RULE-014|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-019,runtime.RP-019.*,round_runtime,null,runtime payload,每名对手的假设概率分布；各概率0—1且和为1；对假设\(h\)和新公开证据\(e_t\)：\(P_t(h)=\frac{P(e_t\mid h)P_{t-1}(h)}{\sum_jP(e_t\mid h_j)P_{t-1}(h_j)+\varepsilon}\)。证据似然只能由公开行为模型产生。,逐对手方向与牌型推测,HIDDEN_RUNTIME,CONTRACT_ONLY,ALGO-001|ALGO-002|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-004|HEUR-005|HEUR-007|HEUR-010|HEUR-014|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-009|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-020,runtime.RP-020.*,round_runtime,null,runtime payload,"每名对手、每种牌的风险0—1；综合风险0—1；\(R_t(p,x)=P_t(p\text{已听})\times P_t(x\text{为其等待}\mid p\text{已听})\times LossNorm_t(p)\)。多家综合风险\(R_t(x)=1-\prod_{p\in Active_t,p\ne self}(1-R_t(p,x))\)。",威胁、放铳损失与安全评估,HIDDEN_RUNTIME,CONTRACT_ONLY,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-004|HEUR-005|HEUR-007|HEUR-010|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-009|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-021,runtime.RP-021.*,round_runtime,null,runtime payload,剩余摸牌次数0—108；时间压力0—1；若轮转稳定，自己的近似剩余摸牌数\(N_t^{self}=\left\lceil\frac{W_t-offset_t}{\lvert Active_t\rvert}\right\rceil\)，其中\(offset_t\)为轮到自己前的活动玩家数。碰杠和胡牌后按新顺序重新计算。时间压力\(Pressure_t=1-\frac{N_t^{self}}{N_{start}^{self}+\varepsilon}\)。,逐座剩余摸牌机会估计,HIDDEN_RUNTIME,CONTRACT_ONLY,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-004|HEUR-005|HEUR-007|HEUR-009|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-014|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-009|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-022,runtime.RP-022.*,round_runtime,null,runtime payload,枚举；阶段强度0—1；剩余比例\(q_t=W_t/W_{start}\)。默认：\(q_t>0.70\)为`early`，\(0.35<q_t\le0.70\)为`middle`，\(0.10<q_t\le0.35\)为`late`，\(q_t\le0.10\)为`endgame`。阈值可在[GP-026](#gp-026)内调整，但必须单调。,早中晚局阶段判定,HIDDEN_RUNTIME,CONTRACT_ONLY,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-004|HEUR-005|HEUR-008|HEUR-009|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|SCORE-001|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-009|STATE-010|TRAIN-003|TRAIN-004,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-023,runtime.RP-023.*,round_runtime,null,runtime payload,"候选集合；数量1—[GP-026](#gp-026)最大候选数；\(Candidates_t=Prune(Legal_t,Plan_t,Attention_t,Profile)\)。必须保留所有规则强制行动；其余按显著度排序截取前\(K\)项，\(K\)由水平和局面复杂度在配置范围内确定。",候选生成、裁剪与排序,HIDDEN_RUNTIME,IMPLEMENTED_PARTIAL,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|HEUR-004|HEUR-005|HEUR-009|HEUR-019|HEUR-020|HEUR-021|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-006|SCORE-001|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-009|STATE-010,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
RP-024,runtime.RP-024.*,round_runtime,null,runtime payload,"注意力对象权重0—1；权重和为1；对象数不超过注意力容量；对对象\(i\)，\(A_t(i)=\frac{\exp(Salience_t(i)/\tau)}{\sum_j\exp(Salience_t(j)/\tau)}\)，温度\(\tau\in[0.05,5]\)由[GP-026](#gp-026)配置。只保留权重最高的注意力容量项。",有限注意分配,HIDDEN_RUNTIME,CONTRACT_ONLY,ALGO-001|ALGO-003|ALGO-004|ALGO-005|ALGO-006|ALGO-007|ALGO-008|AUDIT-001|AUDIT-002|AUDIT-003|AUDIT-005|AUDIT-008|AUDIT-010|AUDIT-013|AUDIT-014|HEUR-004|HEUR-005|HEUR-010|HEUR-017|HEUR-018|HEUR-019|HEUR-020|HEUR-021|HEUR-022|HEUR-023|MODEL-001|MODEL-002|MODEL-003|RULE-006|RULE-013|SCORE-002|SCORE-003|SCORE-004|SCORE-005|SCORE-006|STATE-001|STATE-002|STATE-003|STATE-004|STATE-005|STATE-006|STATE-008|STATE-009|STATE-010|STATE-012|TRAIN-006,Task 19 parameter_registry.csv + players/humanlike/runtime.py,Task 19 未冻结统一叶级 payload schema；* 表示语义字段集合，批准前不得据此新增代码字段。
