path,git_status,classification,source_task,related_units,approval_or_audit_reference,evidence_manifest_reference,sha256,byte_size,include_in_checkpoint,reason,risk,owner_decision_required
.venv-macos/lib/python3.12/site-packages/pygame/macosx.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,1896265caba5a7d502bb936060cb47233a76da28fe41906134e2dbac9760b6c3,329,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/mask.cpython-312-darwin.so,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,9d2edb03420f15ef1c8e53f43234dd7a6bdbaf12f68cc72490521e7e71f6be4f,128960,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/mask.pyi,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,6c1c527af634b5e0879fceb13e7408831d74c4b7791d7d8edce8647ebcff9b91,2304,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/math.cpython-312-darwin.so,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,4442c6646cccfe18820b5adf05b48708e30f6c3fce7d6fec506de42e98798df3,141648,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/math.pyi,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,72b5b9c1917530a976b0446b78fa865b5ae81170025806f2adea9b8b69fdcd9b,11685,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/midi.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,1849901579c27259acdb7e424f950bb0cb3a7c86e7ac8a70a39ec9f8a6e56bf7,24341,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/midi.pyi,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,2e53cf9e75f21dd9255793938a94a13f18bc59471cf8dc9ab1f2d8c73f9f706c,1774,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/mixer.cpython-312-darwin.so,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,14b93cda7138913c83bc17311396bb0d4e6c99c36e2020fa877fe5841109be0e,98848,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/mixer.pyi,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,1ee3decac93babbf5e5a53dedabe7867e8f52a0c7524a4d0667bd70844a26e30,2856,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/mixer_music.cpython-312-darwin.so,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,3966da3cf9d5eaffad996b3d4efa267aafd4d6fe09b8fa26a89c35d74fe6e28a,75456,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/mixer_music.pyi,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,80c925736de0f9b0480066b7822c8cd34ca2da32de76b2a2a71f7ff2579bbc56,691,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/mouse.cpython-312-darwin.so,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,d5f44200ca5e34662667e0de38738343bae95c3201f884af700bdef03e8747de,73856,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/mouse.pyi,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,6bd63f52da4784c550aa91372e7900688dc4a158d031d54d24d55e67e7974d71,1184,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/newbuffer.cpython-312-darwin.so,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,697e4ebe57cadedfbc51df425a307920665301928127ab81cf89ac349b70a42a,76096,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/pixelarray.cpython-312-darwin.so,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,a51a3749e06be8847c94117cca073e4feecf997fdd7ea4272896b954585f66b7,95440,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/pixelarray.pyi,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,f1b0ef21da3d40f05f812494d3893165a60292476ffd7c97450b40dbc608e8fd,1226,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/pixelcopy.cpython-312-darwin.so,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,a375d7a4909a84e09462ddfa834e8e6d84046ca4f589c3cd433e655a4fe39c50,88672,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/pixelcopy.pyi,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,f4fe9ce25ff5eaa01f258b10dc890918f30aca9ff078b0757bd89022f2d80d93,534,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/pkgdata.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,4533e03fcb8468f2bd19dc9e39253374de0df4b2ddad40121d45cca147abb056,2421,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/py.typed,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/pygame.ico,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,3c117d730d026bd470da93660c3de25ef718610788f59cd9f6fc6d44b411a097,145516,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/pygame_icon.bmp,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,4f09dbcbc9efe073211a46b8f67fb8ec23ec783bf0ad22d9d25d68f54d816f9b,630,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/pygame_icon.icns,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,e23c00a3d56d3214caf61abd89bb7a319e3fb1dd95b19b9e599dd800cb933e0c,264148,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/pygame_icon_mac.bmp,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,42b02cde4105eafef054c94826092d23dd1a51d4e0f517539a9d7a7761d984d8,262282,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/pypm.cpython-312-darwin.so,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,17f76ca43c791b204776f83d7670adce288e75b83a8e3bd86e189f2bdc325d46,170336,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/rect.cpython-312-darwin.so,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,feb994b4b184bfad92464b8d4fb466d0dc78011e2b0657436ba5d2291d09f312,101280,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/rect.pyi,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,80e202446197733899290bc9ad6549df81f7c0d97afb7429f6ec9689c6cb1e4a,7138,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/rwobject.cpython-312-darwin.so,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,60719fd28cbc38cec244e5133860ff3bf4abec9200d5e29bb69004720c2e347e,74128,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/rwobject.pyi,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,ee98cc71257c7628086b38fd8b4879b1eeecb5e40d52d04105c2be7f6b18f98a,544,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/scrap.cpython-312-darwin.so,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,41a792dde9ce8e024eb2d5c8f58b28c2ab12e779dbe50dabfe76f03213d2a967,73696,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/scrap.pyi,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,c446deecfd563529aa78543e3375c25f7273b631eed7e9bfd31f2f90be92e1b0,366,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/sdlmain_osx.cpython-312-darwin.so,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,8e585740af7a67ee2033c504c34d32fa7c016af68fb2ad816b255c8d77ca967f,74608,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/sndarray.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,8493139d00446ce058cde0517428861c2af74b6d0daa91d57af5f6585c70e752,4083,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/sndarray.pyi,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,fa45260928612926b30518476deaeae240e141abb423ed362d91ef7c85588bb0,337,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/sprite.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,51a6ace5b9f66bce607db4571c6270950561e8e2c0fefacf73c88ae2a6d372a1,62899,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/sprite.pyi,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,33a57ae10b8775f21375639a5fa5dadb4bf807db49a148d8b7209d09cab3d0b2,9748,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/surface.cpython-312-darwin.so,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,3fd45d105a6d0a57144557391990420115d7b93715711b8e16f0da1fa0b4980f,291424,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/surface.pyi,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,98ac9db8e80e81e90743724e6ea76314c913308db601e6add8c08090e4d6b1e1,4726,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/surfarray.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,c6529956aca82fc0d238018e6ab6f413c55285ad2f3e7df1618d9f273ef34fca,14405,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/surfarray.pyi,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,838c3c91e3c611918c1a176d2a8d02959dc6f953e2b73ec39abb482ba6bb1466,1287,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/surflock.cpython-312-darwin.so,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,94d3515027acd2858841c319cc938d07e3280b666172e2ac708c19b2e2cdc80b,71856,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/surflock.pyi,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,a7a1c57a34ef1f0d87c5250e0f8bd6f47a2500d45fbc61e300375187adec90a4,122,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/sysfont.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,f3ea7d5eaa0f3f5e55926b66f56708ce2ff19a922f93e5a86df1317f8316c6c3,15391,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/__init__.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,c1f521cfe2d917e39764d4fcd547c67687cd60f094309a05de7c205e9ce0e2c1,1251,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/__main__.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,c4b2968792a4d2173edafcff3ab36c324569ae86779dd5b3e9908c63b3329390,3788,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/base_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,77a3ce243a9dfeec68b7dcb14f14415b6b6188e0f8a341d8b881c1abce0e0548,22449,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/blit_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,2141805e3cb464aef68e66e8136afd2c5f7067b4d7958240ce6f7d6b824d7d5d,6343,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/bufferproxy_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,6e38bbe61f330cf10735748a1274fd19be13d3f70c700943c6abcf765479594d,16451,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/camera_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,90cc89dd262789f65ee4cbfb25197c7b112e27820e7b6480f7cffacbe528babd,801,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/color_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,2343b120e7fcb2a624f275b75a6cbbe80a85b85482c1a7c3194385f0ee90039f,49781,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/constants_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,90e3aa3e75cc3246b7edde15503a3bd23de2ff300def863942e44b9cd42c45aa,9308,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/controller_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,6ba3525a7d64d51a6de074d878e01b17e703c7429f9cab2b1ba0f0034be4ff49,10834,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/cursors_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,a9cf93e6c761db92cef8a38ad7a08ca7d1675825c94b0754a36f5891e3de493b,7700,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/display_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,8521ca04952a0c95b382742036d7a7d0be5e8c442035dd70651925cc10cbce6a,46425,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/docs_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,af6a9afe8c7c7a0dbf6393dbf7e5f3644c4086a26b75530edf482e3b5a3b3cf3,1091,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/draw_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,604b7feb324a9d34418f11db3b874a05f5b014e9860d56e1c0f7b4cef76de732,237912,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/event_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,5cd77f94ba866d9f4fc0024f2f8031a19c1b94b4e542bb0b53f2a9a223326a88,33593,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/fixtures/fonts/A_PyGameMono-8.png,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,4268517800f02abcd6e515a71b528712d648aa956dc16ce15e6c9d5f5b2ed747,92,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/fixtures/fonts/PlayfairDisplaySemibold.ttf,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,e10eb4a67618fbb77005356becf052cf9afec3f91f53385a97c8bce48486ed5e,236636,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/fixtures/fonts/PyGameMono-18-100dpi.bdf,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,9e6de89319df005b400e5a7bb36018e37cd2e3d35883d8eaec65731b694f84e4,1947,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/fixtures/fonts/PyGameMono-18-75dpi.bdf,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,e24074b98784a5add6f99028985329734843fa1e859ce8769b920f8bac737ddb,1648,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/fixtures/fonts/PyGameMono-8.bdf,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,68ad0a57efe8b033d33e20350540a06473a6b9fcba27d561e697f52008b4ff28,1365,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/fixtures/fonts/PyGameMono.otf,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,fc07f82f230480a2866bc8c395f8a4f3d6b184b7371e84bc686e491d6379b19c,3128,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/fixtures/fonts/test_fixed.otf,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,1561e616c414a1b82d6e6dfbd18e5726fd65028913ade191e5fa38b6ec375a1a,58464,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/fixtures/fonts/test_sans.ttf,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,9eb67a1517ade1dc25bc0ef139179808fd90c3219e6e4d2254969215bb693a13,133088,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/fixtures/fonts/u13079_PyGameMono-8.png,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,c7f0f6f0f5bc68a79df191c12ba00848467dbe5115efa5a18bbef422d4ee1555,89,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/fixtures/xbm_cursors/white_sizing.xbm,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,54b012d40e35ed3f9583a18cb2689c5026293a1bc6b2b80925852f745618b5e6,366,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/fixtures/xbm_cursors/white_sizing_mask.xbm,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,08a41e88eb6516825d02db3cdd499311e564fb7a71809f56bb64096828f30103,391,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/font_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,95880e2a2979b220e3b32fb4155da41ce4cef2f740112995cd83a84fcc8e3727,27182,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/freetype_tags.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,35d8cc0d26077eb868a4a47426e4de51f157f806dc0aee1fb179d2d5ae3a8953,182,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/freetype_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,18565430b645f8a8d71323a1ab416a23639efe7b7585b90f1d39125bb44dde99,64896,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/ftfont_tags.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,22fb5e0540c4a78aeff6ae85c254e943d5f6a71f9752ba2648c43ddb556b8425,180,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/ftfont_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,6197acc3caff35fa9ca14b20efc15b021d2425a782ea20338b11ccb10707de06,421,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/gfxdraw_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,5d6c47bedbe43169659a50ac1a169418274e14102239f260620fca9d48fc43f1,32354,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/image__save_gl_surface_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,e47f1378664d459ceee642489d63def00bae2aa1effaeb6e9da7680669fef822,1198,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/image_tags.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,fd62465e04ce6949f8206edf224d6c0ca7c30d93f75bc37a3e4aeb3a93d3f94f,132,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/image_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,2da1c2c67e61a5ccb5b3d49d3aaef5da23dabbfe29fb61aad262a399cf6989f7,43024,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/imageext_tags.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,faf9d7afb3b9175355ac40eb38704461d683f898ae053f4d23e9711a9b3e2b55,135,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/imageext_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,0da9b89f3406d5d66d27caed0264b0db176122f10d01392537cd66565e4c8782,2852,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/joystick_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,5c0adfda05d2618ba934eb8e7a4a4ab46949fef68b59651297b8692a7044dc55,6078,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/key_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,ad9f443ea8bcaba55023b910cdd8d6f14d046ea9364189d4f43ee2d935ec7436,9172,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/locals_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,da0e2f096fb0246d14ff003b54fd6489e57ec12b2f1889f21a42d6e8e8ef278a,417,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/mask_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,f79c4dbb6832d53560c4a3670dd7185e0a3faca69374a3c0a9e78a9f58c8fd78,245880,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/math_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,2e6c12fba07a2d4e045d1c7dfc8facfd6cab75d98472eec70e9ef134be952b7d,111540,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/midi_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,bad98316f939c1909c5eb4d31979e5e0de9d3239a45e0ac857a9c6b60730b3a9,16905,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/mixer_music_tags.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,a3482c4038ee202158c3c8f758e94896ec24f5f740e3695e754d54e83209ccd5,138,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/mixer_music_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,ae04de517166fffed947948356a07a3b9572465c05b9367d2eb48fd50e3e477b,17522,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/mixer_tags.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,a8a727f000f8e87dd5f3bc4e346d225e5187fc5bde7860607f6804d4c321dacd,132,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/mixer_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,38c1251f5b066c91a544aecfb2bd6ac1666f1c6fcc722000e45ffaa3d4baaec1,54019,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/mouse_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,c0be499b08fae5486dace379ad25c89a89a3344fda7ca1a5150aa54be2597d3f,13146,false,Virtual environment/cache/local binary,HIGH,false
.venv-macos/lib/python3.12/site-packages/pygame/tests/pixelarray_test.py,??,EXCLUDE_ENVIRONMENT,LOCAL_ENV,,,,34a567ff836e9a2333d021d40e6ec31fe39c1192345e90199a37a7017c032656,62745,false,Virtual environment/cache/local binary,HIGH,false
